	QID	label	geneID	proteinID
2749	Q18036168	RABL2B	11158	Q21139019
2752	Q18036169	RABL2A	11159	Q21120530
2754	Q18036232	TREH	11181	Q22677905
2756	Q18036259	INMT	11185	Q21172588
2757	Q18036296	CELF3	11189	Q21117189
2759	Q18036376	ANXA10	11199	Q21130012
2760	Q18036414	GALNT5	11227	Q21173250
2761	Q18036416	PRAF2	11230	Q21126018
2763	Q18036428	NXPH4	11247	Q21120963
2765	Q18036430	NXPH2	11249	Q21120961
2767	Q18039664	TFCP2L1	29842	Q21122194
2768	Q18039667	UBN1	29855	Q21123532
2769	Q18039667	UBN1	29855	Q21142522
2772	Q18039668	ALG5	29880	Q22679917
2773	Q18039669	NPC1L1	29881	Q903909
2775	Q18039676	RBM15B	29890	Q21119563
2777	Q18039685	CCDC106	29903	Q21116836
2779	Q18039687	ST8SIA5	29906	Q21111515
2780	Q18039692	HCFC2	29915	Q21115999
2782	Q18039693	SNX11	29916	Q21106525
2784	Q18039694	RMC1	29919	Q21118760
2786	Q18036718	TTLL5	23093	Q21135835
2788	Q18036719	SIPA1L3	23094	Q21136016
2790	Q18036722	CDK19	23097	Q21156191
2791	Q18036725	MCF2L2	23101	Q21121679
2793	Q18036726	TBC1D2B	23102	Q21113339
2794	Q18036726	TBC1D2B	23102	Q21117733
2797	Q18036727	FSTL4	23105	Q21107469
2799	Q18036728	MRPS27	23107	Q21127127
2800	Q18036728	MRPS27	23107	Q21143177
2801	Q18036730	DDN	23109	Q22680023
2803	Q18036735	TOGARAM1	23116	Q21110275
2804	Q18036735	TOGARAM1	23116	Q21152285
2805	Q18036736	NPIPB3	23117	Q21121734
2806	Q18036736	NPIPB3	23117	Q21142275
2809	Q17708700	AOC1	26	Q21112618
2810	Q17709323	ACTN3	89	Q21096435
2812	Q17815746	TLE5	166	Q21139116
2813	Q17816398	AK1	203	Q21130938
2814	Q17825270	AMD1	262	Q21101005
2815	Q17825916	AMY1B	277	Q306540
2816	Q17825916	AMY1B	277	Q21138886
2817	Q17831870	ARHGAP6	395	Q21135388
2819	Q17832129	ARSD	414	Q21154319
2820	Q17832139	ARSF	416	Q21172666
2821	Q17832142	ART1	417	Q21108992
2822	Q17832224	ASGR2	433	Q21130027
2824	Q17832258	ASNS	440	Q21131459
2825	Q17832531	ASTN1	460	Q21097470
2827	Q17832657	ATF4	468	Q21102119
2828	Q17833082	ATP1B2	482	Q21097507
2829	Q17833212	ATP2A2	488	Q21115319
2830	Q17833212	ATP2A2	488	Q21151093
2831	Q17833539	ATP4A	495	Q21110467
2832	Q17833574	ATP4B	496	Q21110468
2833	Q17838571	BCAT2	587	Q21109562
2834	Q17838571	BCAT2	587	Q21139176
2835	Q17838571	BCAT2	587	Q21151572
2836	Q18040744	CNTN5	53942	Q21102433
2838	Q18040747	CSNK1G1	53944	Q21114149
2839	Q18040876	YBEY	54059	Q21136436
2841	Q18040885	SMIM11	54065	Q21979550
2843	Q18040904	TSPEAR	54084	Q21122900
2845	Q18041451	ACSM5	54988	Q21106358
2846	Q18041453	C1orf159	54991	Q21105573
2847	Q18041453	C1orf159	54991	Q21138212
2850	Q18041454	ZSCAN2	54993	Q21137202
2851	Q18041454	ZSCAN2	54993	Q21174851
2854	Q18041455	GID8	54994	Q21108664
2856	Q18041456	OXSM	54995	Q21119665
2857	Q18041456	OXSM	54995	Q21140675
2860	Q18041459	TESC	54997	Q21111929
2862	Q18041460	AURKAIP1	54998	Q21108191
2863	Q18041462	TTC22	55001	Q21123500
2865	Q18041463	TMCO3	55002	Q21125340
2866	Q18041463	TMCO3	55002	Q21141473
2869	Q18041466	RMND1	55005	Q21101320
2871	Q18041467	TRMT61B	55006	Q21101315
2872	Q18041467	TRMT61B	55006	Q21117890
2873	Q18041468	FAM118A	55007	Q21108150
2874	Q18041468	FAM118A	55007	Q21139793
2877	Q18041469	HERC6	55008	Q21120599
2878	Q18041469	HERC6	55008	Q21151942
2881	Q18041470	FAM174C	55009	Q21112067
2883	Q18041471	PARPBP	55010	Q21120402
2884	Q18041471	PARPBP	55010	Q21139862
2887	Q18041472	PIH1D1	55011	Q21107252
2888	Q18041472	PIH1D1	55011	Q21138127
2891	Q18041477	PRPF39	55015	Q21126029
2892	Q18041477	PRPF39	55015	Q21148581
2895	Q18041478	MARCHF1	55016	Q21203006
2897	Q18041482	TTC38	55020	Q21123498
2898	Q18041482	TTC38	55020	Q21148986
2901	Q18041484	PHIP	55023	Q22680260
2903	Q18041486	TMEM255A	55026	Q21135075
2905	Q18041487	HEATR3	55027	Q21113368
2907	Q18041488	C17orf80	55028	Q21100959
2909	Q18041491	SLC35A5	55032	Q21121294
2911	Q18041247	DIRAS2	54769	Q21112218
2913	Q18041250	CFAP46	54777	Q21100676
2915	Q18041253	ALKBH4	54784	Q21111334
2916	Q18041254	BORCS6	54785	Q21482113
2918	Q18041255	DNAJB12	54788	Q21112245
2920	Q18041265	KLHL24	54800	Q21121525
2922	Q18041276	KLHL28	54813	Q21121539
2923	Q18041276	KLHL28	54813	Q21138866
2926	Q18041277	QPCTL	54814	Q21122655
2927	Q18041278	GATAD2A	54815	Q21119679
2928	Q18041278	GATAD2A	54815	Q21138596
2931	Q18041281	ZCCHC10	54819	Q21130677
2933	Q18041284	SWT1	54823	Q21123443
2934	Q18041284	SWT1	54823	Q21142083
2937	Q18041286	GIN1	54826	Q21118218
2939	Q18041287	NXPE4	54827	Q21120969
2941	Q18041291	NUP62CL	54830	Q21111270
2943	Q18041294	VPS13C	54832	Q21136581
2945	Q18041295	GDAP2	54834	Q21114156
2947	Q18041296	BSPRY	54836	Q21100508
2949	Q18041298	LRRC49	54839	Q21108896
2950	Q18041298	LRRC49	54839	Q21139625
2951	Q18041298	LRRC49	54839	Q21149376
2955	Q18041300	BIVM	54841	Q21111717
2957	Q18041301	MFSD6	54842	Q21121678
2958	Q18041301	MFSD6	54842	Q21149004
2961	Q18041304	ESRP1	54845	Q21132132
2963	Q18041306	ARHGEF38	54848	Q21102003
2965	Q18041307	DEF8	54849	Q21130752
2966	Q18041307	DEF8	54849	Q21148828
2969	Q18041308	FBXL12	54850	Q21114054
2970	Q18041308	FBXL12	54850	Q21140302
2973	Q18041309	ANKRD49	54851	Q21105201
2975	Q18041311	WDR55	54853	Q21136598
2977	Q18041312	FAM83E	54854	Q21105954
2978	Q18041312	FAM83E	54854	Q21140010
2981	Q18041316	GDPD2	54857	Q21103127
2983	Q18041319	ELP6	54859	Q21114382
2984	Q18041319	ELP6	54859	Q21148238
2987	Q18041320	MS4A12	54860	Q21119385
2989	Q18041324	TOR4A	54863	Q21121461
2991	Q18041326	GPATCH4	54865	Q21114106
2993	Q18041327	PPP1R14D	54866	Q21124950
2995	Q18041328	TMEM214	54867	Q21136301
2997	Q18041330	TMEM104	54868	Q21134421
2998	Q18041330	TMEM104	54868	Q21149703
3001	Q18041334	PIGG	54872	Q21123741
3003	Q18041335	PALMD	54873	Q21134369
3005	Q18041338	DCAF16	54876	Q21101044
3007	Q18041341	ST7L	54879	Q21122148
3009	Q18041345	CWC25	54883	Q21105718
3010	Q18041345	CWC25	54883	Q21137043
3013	Q18041349	TBC1D8B	54885	Q21123464
3015	Q18041351	UHRF1BP1	54887	Q21175128
3017	Q18041354	INO80D	54891	Q21148784
3018	Q18041354	INO80D	54891	Q21245854
3021	Q18041356	MTMR10	54893	Q21120084
3022	Q18041356	MTMR10	54893	Q21151960
3023	Q18041358	SLC66A1	54896	Q21119266
3025	Q18041361	ELOVL2	54898	Q21114409
3027	Q18041363	LAX1	54900	Q21106231
3029	Q18041372	SPDL1	54908	Q21116956
3030	Q18041372	SPDL1	54908	Q21139142
3033	Q18041374	RPP25	54913	Q21207535
3034	Q18041380	DNAAF5	54919	Q21105744
3036	Q18041381	DUS2	54920	Q21107237
3037	Q18041381	DUS2	54920	Q21140727
3040	Q18041386	ZSCAN32	54925	Q21119868
3042	Q18041388	CHCHD3	54927	Q21112573
3044	Q18041390	TMEM161A	54929	Q21134015
3045	Q18041390	TMEM161A	54929	Q21139120
3048	Q18041391	HAUS4	54930	Q21103334
3049	Q18041391	HAUS4	54930	Q21149119
3050	Q18041392	TRMT10C	54931	Q21114677
3051	Q18041392	TRMT10C	54931	Q21137496
3052	Q18041393	EXD3	54932	Q21112141
3053	Q18041393	EXD3	54932	Q21207381
3056	Q18041399	SOHLH2	54937	Q21136142
3058	Q18041402	OCIAD1	54940	Q21116840
3059	Q18041402	OCIAD1	54940	Q21137666
3062	Q18041405	ABITRAM	54942	Q21110272
3064	Q18041410	LPCAT2	54947	Q21173846
3065	Q18041411	MRPL16	54948	Q21123382
3066	Q18041414	COMMD8	54951	Q21113017
3068	Q18041415	TRNAU1AP	54952	Q21122907
3070	Q18041429	C1orf56	54964	Q21436453
3072	Q18041430	PIGX	54965	Q21134268
3073	Q18041430	PIGX	54965	Q21146156
3076	Q18041433	HPF1	54969	Q21113055
3078	Q18041434	TTC12	54970	Q21123520
3079	Q18041434	TTC12	54970	Q21143931
3082	Q18041436	TMEM132A	54972	Q21133988
3084	Q18041442	PLAAT2	54979	Q21133353
3086	Q18041443	C2orf42	54980	Q21110597
3087	Q18041443	C2orf42	54980	Q21148221
3090	Q18041444	NMRK1	54981	Q21134258
3092	Q18041448	HCFC1R1	54985	Q21133244
3094	Q18041449	ULK4	54986	Q21124701
3095	Q18039696	NME7	29922	Q21109381
3096	Q18039696	NME7	29922	Q21137471
3099	Q18039697	HILPDA	29923	Q21111653
3101	Q18039700	GMPPA	29926	Q21112873
3102	Q18039705	PCDHB1	29930	Q21174046
3104	Q18039708	SNX12	29934	Q21106515
3106	Q18039711	NENF	29937	Q21133720
3108	Q18039718	PNMA3	29944	Q21134181
3110	Q18039720	SERTAD3	29946	Q21101377
3112	Q18039722	OSGIN1	29948	Q21116433
3114	Q18039725	PDZRN4	29951	Q21208037
3116	Q18039732	DMGDH	29958	Q21104652
3118	Q18039734	MRM2	29960	Q21122420
3119	Q18039736	CDIP1	29965	Q21114071
3120	Q18039736	CDIP1	29965	Q21141208
3123	Q18039739	LRP12	29967	Q22680365
3125	Q18039742	SCHIP1	29970	Q21121182
3126	Q18039742	SCHIP1	29970	Q47287333
3129	Q18039746	DONSON	29980	Q21117975
3130	Q18039746	DONSON	29980	Q21145921
3133	Q18039751	SLC2A8	29988	Q21138489
3134	Q18039751	SLC2A8	29988	Q22675894
3137	Q18039757	BAZ2B	29994	Q21105453
3138	Q18039757	BAZ2B	29994	Q21137457
3141	Q18039758	LMCD1	29995	Q21121598
3143	Q18039760	BICRA	29998	Q21207414
3145	Q18039772	HUNK	30811	Q21116015
3146	Q18039775	PLA2G2E	30814	Q21121068
3148	Q18039784	ZNF354C	30832	Q21174299
3150	Q18039794	CTAG2	30848	Q21172232
3152	Q18039796	CDR2L	30850	Q21132782
3153	Q18039796	CDR2L	30850	Q21137952
3156	Q18039804	CRNN	49860	Q21130083
3158	Q18039809	PLA2G3	50487	Q21121067
3160	Q18039824	UBQLN3	50613	Q21136471
3162	Q18039825	GALNT9	50614	Q21144006
3163	Q18039825	GALNT9	50614	Q21173252
3164	Q18039831	CYHR1	50626	Q21117456
3165	Q18039831	CYHR1	50626	Q21142787
3168	Q18039837	ANO7	50636	Q21105179
3169	Q18039873	VILL	50853	Q21136484
3170	Q18039873	VILL	50853	Q21139810
3173	Q18039874	C6orf48	50854	Q21107545
3175	Q18039878	SPOCK3	50859	Q21117749
3176	Q18039878	SPOCK3	50859	Q21137590
3179	Q18039880	RNF141	50862	Q21135038
3181	Q18039884	IMPG2	50939	Q21132663
3183	Q18039899	SLC35B3	51000	Q21121295
3184	Q18039899	SLC35B3	51000	Q21137089
3187	Q18039900	MTERF3	51001	Q21106492
3189	Q18039901	TPRKB	51002	Q21122588
3191	Q18039905	AMDHD2	51005	Q21103272
3192	Q18039905	AMDHD2	51005	Q21147864
3193	Q18039913	FAHD2A	51011	Q21101307
3194	Q18039913	FAHD2A	51011	Q21139275
3195	Q18041658	ATAD3A	55210	Q21116747
3197	Q18041659	DPPA4	55211	Q21113210
3199	Q18041662	P3H2	55214	Q21121810
3201	Q18041665	NKAPD1	55216	Q21112823
3202	Q18041665	NKAPD1	55216	Q21152262
3205	Q18041667	EXD2	55218	Q21112378
3207	Q18041669	KLHDC8A	55220	Q21118604
3208	Q18041669	KLHDC8A	55220	Q21143471
3211	Q18041670	LRRC20	55222	Q21122334
3213	Q18041673	TRIM62	55223	Q21124679
3215	Q18041674	ETNK2	55224	Q21143594
3216	Q18041674	ETNK2	55224	Q21173396
3219	Q18041675	RAVER2	55225	Q21126954
3221	Q18041677	LRRC1	55227	Q21114912
3223	Q18041681	CCDC87	55231	Q21113991
3225	Q18041685	VRTN	55237	Q21134252
3227	Q18041687	SLC38A7	55238	Q21125096
3229	Q18041696	PACC1	55248	Q21136410
3231	Q18041699	PCMTD2	55251	Q21123209
3232	Q18041701	TYW1	55253	Q21135156
3233	Q18041702	TMEM39A	55254	Q21136413
3235	Q18041703	WDR41	55255	Q21117629
3236	Q18041703	WDR41	55255	Q21151943
3239	Q18041705	MRGBP	55257	Q21120729
3241	Q18041706	THNSL2	55258	Q21174066
3243	Q18041710	TMEM19	55266	Q21137673
3244	Q18041710	TMEM19	55266	Q21171745
3247	Q18041711	PRR34	55267	Q21122586
3251	Q18039915	PRELID3B	51012	Q21979028
3253	Q18039917	TMED7	51014	Q21125348
3255	Q18039919	ISOC1	51015	Q21111828
3257	Q18039923	HDDC2	51020	Q21113367
3259	Q18039926	MRPS18C	51023	Q21125117
3260	Q18039931	BOLA1	51027	Q21111733
3262	Q18039933	DESI2	51029	Q21132977
3263	Q18039933	DESI2	51029	Q21139458
3266	Q18039937	UBXN1	51035	Q21127393
3268	Q18039940	ST8SIA3	51046	Q21136015
3269	Q18039944	LAP3	51056	Q21097384
3271	Q18039946	ZNF691	51058	Q21174382
3273	Q18039950	TXNDC11	51061	Q21119747
3275	Q18039952	CALHM2	51063	Q21116957
3277	Q18039954	SSUH2	51066	Q21135707
3279	Q18039955	YARS2	51067	Q21101330
3280	Q18039958	MRPL2	51069	Q22679793
3281	Q18039961	DERA	51071	Q21151802
3282	Q18039961	DERA	51071	Q22679894
3285	Q18039966	TMX2	51075	Q21135810
3287	Q18039979	KLHL5	51088	Q21121535
3288	Q18039979	KLHL5	51088	Q21139954
3291	Q18039980	PLLP	51090	Q21131171
3292	Q18039980	PLLP	51090	Q21138947
3295	Q18039984	METTL25B	51093	Q21127118
3297	Q18039989	SCCPDH	51097	Q21127152
3299	Q18039990	IFT52	51098	Q21119153
3301	Q18039996	ZC2HC1A	51101	Q21114566
3303	Q18040000	ABHD17B	51104	Q21113651
3304	Q18040001	PHF20L1	51105	Q21107552
3305	Q18040001	PHF20L1	51105	Q21139714
3308	Q18040004	APH1A	51107	Q21116606
3309	Q18040004	APH1A	51107	Q21149402
3312	Q18040005	METTL9	51108	Q21104666
3315	Q18040010	TRAPPC12	51112	Q21125468
3316	Q18040010	TRAPPC12	51112	Q21139632
3319	Q18040013	RMDN1	51115	Q21120543
3320	Q18040013	RMDN1	51115	Q21142297
3323	Q18040020	COMMD2	51122	Q21112992
3325	Q18040026	TRIM17	51127	Q21135115
3327	Q17848358	BHMT	635	Q21115522
3328	Q17849956	BNIP1	662	Q21122053
3329	Q17849956	BNIP1	662	Q21139711
3332	Q17850714	BPGM	669	Q22677745
3334	Q17852937	BPHL	670	Q21115553
3335	Q17852937	BPHL	670	Q21139498
3336	Q17852937	BPHL	670	Q21149482
3337	Q17852937	BPHL	670	Q22680287
3342	Q17853272	BRCA2	675	Q421651
3343	Q17853510	ZFP36L2	678	Q21122858
3345	Q17854030	C1QB	713	Q21116901
3347	Q17854035	C1QC	714	Q21116903
3348	Q17854035	C1QC	714	Q21137198
3351	Q17854122	C4BPA	722	Q21108208
3352	Q17854122	C4BPA	722	Q21140143
3355	Q17854151	C4BPB	725	Q21110511
3356	Q17854151	C4BPB	725	Q21142087
3359	Q17854192	C8A	731	Q21102473
3360	Q17854201	C8B	732	Q21102474
3361	Q17854207	C8G	733	Q21102475
3362	Q17854210	OSGIN2	734	Q21121797
3364	Q17854222	VPS51	738	Q21123575
3365	Q17854222	VPS51	738	Q21139595
3368	Q17854224	MRPL49	740	Q21133433
3369	Q17854224	MRPL49	740	Q21141995
3370	Q17854244	ZNHIT2	741	Q21136819
3372	Q17854249	MPPED2	744	Q21116950
3373	Q17854249	MPPED2	744	Q21141534
3376	Q17854263	TMEM258	746	Q21136286
3378	Q17854281	DAGLA	747	Q21102593
3380	Q17854294	LDLRAD4	753	Q21122311
3382	Q17854369	CFAP410	755	Q21106533
3384	Q17854398	TMEM50B	757	Q21136285
3386	Q17854403	MPPED1	758	Q21120048
3387	Q17854403	MPPED1	758	Q21141265
3390	Q17855493	CALCB	797	Q21111858
3392	Q17855882	CARS1	833	Q21123925
3393	Q17855893	CASP4	837	Q21111755
3394	Q17855894	CASP5	838	Q21112956
3395	Q17855894	CASP5	838	Q21140460
3396	Q17855951	CASQ1	844	Q21100546
3398	Q17855954	CASQ2	845	Q21100532
3400	Q17856037	CBLN1	869	Q21115606
3401	Q17856037	CBLN1	869	Q66322782
3402	Q17856037	CBLN1	869	Q66360822
3406	Q17857124	CD1C	911	Q21113033
3408	Q17858387	CD8B	926	Q21100584
3410	Q17859212	TNFSF8	944	Q21124645
3411	Q17859212	TNFSF8	944	Q21137072
3414	Q17859331	SIGLEC6	946	Q21103061
3416	Q17860245	CDH18	1016	Q21111801
3418	Q18041489	FBXO34	55030	Q21204170
3420	Q18041492	FKBP14	55033	Q21110280
3422	Q18041497	PTCD3	55037	Q21135199
3423	Q18041498	CDCA4	55038	Q21111420
3424	Q18041498	CDCA4	55038	Q21137190
3427	Q18041502	EPN3	55040	Q21110885
3428	Q18041502	EPN3	55040	Q21147253
3429	Q18041502	EPN3	55040	Q21149480
3433	Q18041506	VPS37C	55048	Q21116313
3435	Q18041507	REX1BD	55049	Q21108458
3437	Q18041511	ZWILCH	55055	Q21124809
3438	Q18041512	CRYBG2	55057	Q21116447
3440	Q18041513	SUSD4	55061	Q21123919
3441	Q18041513	SUSD4	55061	Q21138770
3444	Q18041516	ZCWPW1	55063	Q21124766
3445	Q18041516	ZCWPW1	55063	Q21149012
3448	Q18041517	SPATA6L	55064	Q21122081
3450	Q18041518	SLC52A1	55065	Q21124463
3452	Q18041521	TMEM248	55069	Q21135073
3453	Q18041521	TMEM248	55069	Q21142116
3456	Q18041522	DET1	55070	Q21117477
3458	Q18041523	C9orf40	55071	Q21130054
3460	Q18041529	TMEM45A	55076	Q21136415
3461	Q18041529	TMEM45A	55076	Q21138829
3464	Q18041530	FEZF2	55079	Q21106107
3467	Q18041531	TAPBPL	55080	Q21126643
3469	Q18041534	KIF26B	55083	Q21119901
3470	Q18041538	SLC38A4	55089	Q21135973
3471	Q18041538	SLC38A4	55089	Q21137672
3474	Q18041543	GPATCH1	55094	Q21207406
3476	Q18041545	EBLN2	55096	Q21132624
3478	Q18041546	WDR70	55100	Q21124739
3480	Q18041548	ATG2B	55102	Q21097585
3481	Q18041549	RALGPS2	55103	Q21122686
3482	Q18041549	RALGPS2	55103	Q21137388
3485	Q18041550	GPATCH2	55105	Q21173497
3487	Q18041553	BSDC1	55108	Q21100513
3489	Q18041555	MAGOHB	55110	Q21116409
3491	Q18041556	PLEKHJ1	55111	Q21123263
3493	Q18041557	DYNC2I1	55112	Q21124736
3494	Q18041557	DYNC2I1	55112	Q21139107
3497	Q18041558	XKR8	55113	Q21123994
3499	Q18041559	ARHGAP17	55114	Q21112635
3500	Q18041559	ARHGAP17	55114	Q21139388
3503	Q18041560	TMEM39B	55116	Q21136400
3505	Q18041562	CRTAC1	55118	Q21130702
3506	Q18041562	CRTAC1	55118	Q21149209
3509	Q18041566	PIWIL2	55124	Q21124296
3510	Q18041571	ANO10	55129	Q21105214
3511	Q18041571	ANO10	55129	Q21144519
3512	Q18041572	ARMC4	55130	Q21116714
3514	Q18041574	LARP1B	55132	Q21130941
3516	Q18041576	SRBD1	55133	Q21135685
3518	Q18036740	ATP10B	23120	Q21097480
3519	Q18036740	ATP10B	23120	Q21137017
3520	Q18036757	CAMTA2	23125	Q21117240
3521	Q18036757	CAMTA2	23125	Q21139975
3522	Q18036775	COLGALT2	23127	Q21106257
3523	Q18036792	ATG2A	23130	Q21097573
3524	Q18036809	RAD54L2	23132	Q21097468
3526	Q18036854	N4BP3	23138	Q21123005
3528	Q18036871	ZZEF1	23140	Q21124785
3530	Q18036880	ANKLE2	23141	Q21109436
3531	Q18036897	LRCH1	23143	Q21114282
3532	Q18036897	LRCH1	23143	Q21150388
3535	Q18036906	ZC3H3	23144	Q21136783
3537	Q18036924	NACAD	23148	Q21119527
3539	Q18036952	WDR43	23160	Q21122947
3541	Q18036960	EFR3A	23167	Q21102752
3543	Q18036961	RTF1	23168	Q21117101
3544	Q18036962	SLC35D1	23169	Q21121301
3546	Q18036963	TTLL12	23170	Q21135832
3548	Q18036967	ZCCHC14	23174	Q21124759
3550	Q18036972	RGL1	23179	Q21159774
3552	Q18036973	RFTN1	23180	Q21117659
3553	Q18036973	RFTN1	23180	Q21134278
3554	Q18036973	RFTN1	23180	Q21145169
3558	Q18036976	LARP4B	23185	Q21119285
3560	Q18036991	FAM168A	23201	Q21105571
3562	Q18036999	ZC3H4	23211	Q21136789
3563	Q18036999	ZC3H4	23211	Q21140306
3566	Q18037003	PRRC2C	23215	Q21123327
3567	Q18037003	PRRC2C	23215	Q21140389
3570	Q18037006	ZFR2	23217	Q21124020
3572	Q18037015	PLCL2	23228	Q21125902
3573	Q18037018	SEL1L3	23231	Q21122056
3574	Q18037018	SEL1L3	23231	Q21139469
3577	Q18037026	PACS2	23241	Q21134260
3579	Q18037028	ANKRD28	23243	Q21105133
3581	Q18037030	ASTN2	23245	Q21097474
3582	Q18037030	ASTN2	23245	Q21141274
3585	Q18037032	KATNIP	23247	Q21113440
3587	Q18037034	ATP11A	23250	Q21097518
3588	Q18037034	ATP11A	23250	Q21137339
3589	Q18037034	ATP11A	23250	Q21151135
3590	Q18037036	OTUD3	23252	Q21122446
3592	Q18037038	ANKRD12	23253	Q21105183
3593	Q18037038	ANKRD12	23253	Q21143260
3596	Q18037039	KAZN	23254	Q21130939
3598	Q18037042	DENND5A	23258	Q21115758
3599	Q18037042	DENND5A	23258	Q21140626
3602	Q18037043	DDHD2	23259	Q21112146
3604	Q18037049	DNMBP	23268	Q21115505
3606	Q18037051	TSPYL4	23270	Q21110715
3608	Q18037054	TASOR	23272	Q21121444
3610	Q18037056	POFUT2	23275	Q22677523
3611	Q18037070	MGRN1	23295	Q21118733
3613	Q18037072	ATMIN	23300	Q21130706
3614	Q18037072	ATMIN	23300	Q21150467
3617	Q18037073	EHBP1	23301	Q21140342
3618	Q18037073	EHBP1	23301	Q21171720
3621	Q18037074	WSCD1	23302	Q21202300
3623	Q18037077	NEMP1	23306	Q21121711
3625	Q18037078	FKBP15	23307	Q21110277
3627	Q18037086	CUX2	23316	Q21105708
3629	Q18037088	TUT4	23318	Q21135137
3630	Q18037088	TUT4	23318	Q21152258
3633	Q18037089	TRIM2	23321	Q21172299
3635	Q18037090	RPGRIP1L	23322	Q21118164
3636	Q18037090	RPGRIP1L	23322	Q21138559
3637	Q18037090	RPGRIP1L	23322	Q21139506
3641	Q18037092	WASHC4	23325	Q21122948
3642	Q18037092	WASHC4	23325	Q21139351
3645	Q18037099	DPY19L1	23333	Q21130587
3647	Q18037101	WDR7	23335	Q7948682
3648	Q18037101	WDR7	23335	Q21174846
3651	Q18037103	JADE2	23338	Q21114720
3652	Q18037103	JADE2	23338	Q21137063
3653	Q18037103	JADE2	23338	Q21140582
3654	Q18037105	DNAJC16	23341	Q21112254
3655	Q18037105	DNAJC16	23341	Q21141815
3658	Q18037110	PHF24	23349	Q21121920
3660	Q18037111	U2SURP	23350	Q21125032
3661	Q18037111	U2SURP	23350	Q21144801
3664	Q18037112	KHNYN	23351	Q21113557
3666	Q18037115	HAUS5	23354	Q21103305
3667	Q18037115	HAUS5	23354	Q21141643
3668	Q18037116	VPS8	23355	Q21136243
3669	Q18037116	VPS8	23355	Q21140244
3672	Q18037117	ANGEL1	23357	Q21097368
3674	Q18037120	FAM189A1	23359	Q21110223
3676	Q18037129	ARHGEF18	23370	Q21101966
3678	Q18037132	UFL1	23376	Q21123542
3680	Q18037134	ICE1	23379	Q21118429
3681	Q18037134	ICE1	23379	Q21149641
3684	Q18037137	AHCYL2	23382	Q21122740
3686	Q18037138	MAU2	23383	Q21133972
3688	Q18037139	SPECC1L	23384	Q21110003
3690	Q18037142	MED13L	23389	Q21119996
3691	Q18037142	MED13L	23389	Q21140629
3694	Q18037148	PPWD1	23398	Q21122544
3695	Q18037148	PPWD1	23398	Q21151768
3696	Q18037152	FBXO46	23403	Q21101347
3698	Q18041578	FIGN	55137	Q21201834
3700	Q18041579	FAM90A1	55138	Q21100402
3702	Q18041589	HAUS2	55142	Q21103335
3703	Q18041589	HAUS2	55142	Q21139162
3704	Q18041595	UBR7	55148	Q21136468
3705	Q18041595	UBR7	55148	Q21137065
3708	Q18041596	MTPAP	55149	Q21115407
3710	Q18041597	C19orf73	55150	Q21108462
3712	Q18041598	TMEM38B	55151	Q21136414
3713	Q18041598	TMEM38B	55151	Q21139907
3716	Q18041600	DALRD3	55152	Q21117474
3717	Q18041600	DALRD3	55152	Q21140440
3720	Q18041604	ARMC1	55156	Q21173115
3722	Q18041605	DARS2	55157	Q21125277
3723	Q18041606	RFWD3	55159	Q21123820
3724	Q18041606	RFWD3	55159	Q21140202
3727	Q18041607	ARHGEF10L	55160	Q21110452
3729	Q18041610	SHQ1	55164	Q21114629
3730	Q18041610	SHQ1	55164	Q21151007
3733	Q18041612	CENPQ	55166	Q21173222
3735	Q18041613	MSL2	55167	Q21118818
3737	Q18041616	TBCCD1	55171	Q21123477
3739	Q18041618	MRPS10	55173	Q21125106
3740	Q18041619	INTS10	55174	Q21131590
3741	Q18041619	INTS10	55174	Q21139614
3744	Q18041620	KLHL11	55175	Q21118612
3745	Q18041620	KLHL11	55175	Q21149263
3750	Q18041621	SEC61A2	55176	Q21124459
3752	Q18041624	FAIM	55179	Q21101319
3753	Q18041624	FAIM	55179	Q21117862
3758	Q18041625	LINS1	55180	Q21434622
3760	Q18041626	SMG8	55181	Q21135643
3761	Q18041626	SMG8	55181	Q21152321
3764	Q18041630	DZANK1	55184	Q21105859
3766	Q18041631	SLC25A36	55186	Q21121338
3768	Q18041634	RIC8B	55188	Q21121228
3770	Q18041637	DNAJC17	55192	Q21112243
3772	Q18041639	EVA1B	55194	Q21118112
3774	Q18041640	CCDC198	55195	Q21112526
3775	Q18041640	CCDC198	55195	Q21117263
3778	Q18041642	RPRD1A	55197	Q21120571
3780	Q18041644	FAM86C1P	55199	Q21105986
3781	Q18041645	PLEKHG6	55200	Q21122002
3783	Q18041648	GOLPH3L	55204	Q21130656
3785	Q18041650	SBNO1	55206	Q21122748
3787	Q18041656	DCUN1D2	55208	Q21108525
3789	Q17861616	CHAD	1101	Q21201851
3791	Q17861801	CHI3L2	1117	Q21117212
3792	Q17861801	CHI3L2	1117	Q21149107
3795	Q17861816	CHIT1	1118	Q21117216
3797	Q17907790	CLTA	1211	Q21100808
3798	Q17907844	CNR2	1269	Q21150595
3799	Q17909094	COX11	1353	Q21100881
3801	Q17909130	CPB1	1360	Q21137422
3802	Q17909130	CPB1	1360	Q22677157
3803	Q17909191	CPT1B	1375	Q21110591
3804	Q17909191	CPT1B	1375	Q21148836
3805	Q17909213	CR1L	1379	Q21132183
3806	Q17909267	CREBL2	1389	Q21112025
3807	Q17909946	CRY2	1408	Q21112063
3808	Q17910087	CRYBA2	1412	Q21100911
